composer,nationality,key,year,info,npvi,meter
Smetana,Czech,b-e-a-d-,1880,63.4838,57.1901,4/4
Smetana,Czech,f#,1880,60.8226,68.8889,6/8
Smetana,Czech,b-e-,1881,39.5489,0,2/4
Smetana,Czech,b-e-,1881,104.087,37.8571,2/4
Saint-sa&euml;ns,French,f#c#,1885,119.999,0,4/4
Smetana,Czech,b-,1881,111.199,72.549,3/4
Smetana,Czech,b-e-,1881,74.3371,40.6349,2/4
Smetana,Czech,b-e-,1881,110.147,113.75,2/4
Smetana,Czech,b-e-,1879,131.216,81.4117,3/4
Smetana,Czech,b-e-,1879,70.4386,91.8671,3/4
Smetana,Czech,b-e-,1879,121.372,25.1701,2/4
Smetana,Czech,b-e-,1879,98.8722,40.1914,2/4
Smetana,Czech,b-,1879,130.955,67.6667,2/4
Saint-sa&euml;ns,French,f#c#,1885,107.23,68.0279,4/4
Smetana,Czech,b-e-a-,1879,101.847,113.329,3/4
Smetana,Czech,b-e-,1879,55.6969,0,6/8
Smetana,Czech,b-e-,1879,105.894,65.8503,2/4
Soler,Spanish;,b-,1796,106.419,28.9855,3/8
Soler,Spanish;,f#c#,1796,91.4565,12.5165,3/8
Sousa,American,b-e-,1896,119.548,49.0909,6/8
Sousa,American,b-e-,1896,131.63,48.397,6/8
Sousa,American,b-e-a-,1896,118.712,67.7778,2/4
Sousa,American,b-e-a-,1896,74.8807,46.6667,2/4
Saint-sa&euml;ns,French,b-e-,1885,65.4838,8.33333,4/4
Sousa,American,b-e-a-d-g-,1890,102.881,47.4074,2/2
Sousa,American,b-e-a-d-g-,1890,95.0962,52.5,4/4
Sousa,American,b-e-a-d-g-c-,1890,106.881,80.5873,2/2
Sousa,American,b-e-a-d-g-c-,1890,112.567,29.3333,2/2
Sousa,American,b-e-a-,1895,74.4449,44.4444,6/8
Sousa,American,b-e-a-,1895,108.735,50.7937,6/8
Sousa,American,b-e-a-d-,1895,114,59.6491,6/8
Sousa,American,b-,1893,131.382,52.7778,6/8
Sousa,American,b-,1893,120.825,30.9524,6/8
Sousa,American,b-e-,1893,118.219,48.8889,6/8
Sousa,American,b-,1888,85.3415,74.2237,6/8
Sousa,American,b-,1888,128,71.746,6/8
Sousa,American,b-e-a-,1897,96.0174,46.7463,2/2
Sousa,American,b-e-a-,1897,102.382,48.254,2/2
Sousa,American,b-e-a-d-,1897,84.8722,64.1083,2/2
Sousa,American,b-e-a-d-,1897,77.7319,6.66667,2/2
Sousa,American,b-,1889,111.464,66.436,2/2
Sousa,American,b-,1889,78.4449,53.0598,2/2
Sousa,American,b-,1889,113.096,50.8271,2/2
Sousa,American,b-e-,1889,94.2114,96.8056,2/2
Sousa,American,b-,1889,153.317,37.6543,6/8
Sousa,American,b-,1889,98.1872,64.0629,6/8
Sousa,American,b-e-,1889,119.322,34.6772,6/8
Spohr,German,b-,1820,100.039,62.6631,3/4
Spohr,German,b-e-a-,1820,65.5489,44.4444,4/4
Spontini,Italian,b-,1807
Saint-sa&euml;ns,French,f#c#,1881,128.117,23.1633,6/8
Spontini,Italian,f#c#,1807
Stamitz,German,b-,1774,126.465,35.3846,2/2
Stamitz,German,b-,1774,137.589,51.2821,4/4
Stamitz,German,b-e-,1774,97.3415,40.3402,3/4
Stamitz,German,b-e-,1774,128.219,17.037,3/4
Saint-sa&euml;ns,French,f#c#,1881,123.936,17.0635,6/8
Stamitz,German,b-,1774,105.229,0,2/2
Stamitz,German,b-,1774,113.606,40.8841,2/2
Still,American,b-e-a-d-,1931,101.522,19.0476,4/4
Still,American,b-e-a-d-,1931,112.851,68.3548,4/4
Still,American,f#,1931,159.547,68.1818,4/4
Still,American,b-,1931,68.074,72.3855,4/4
Saint-sa&euml;ns,French,f#c#,1881,76.322,40.8889,2/4
Still,American,b-,1931,114.942,81.3139,4/4
Still,American,b-e-a-d-,1931,87.8317,46.4444,4/4
Still,American,b-e-a-d-,1931,108.942,49.0683,4/4
Still,American,f#c#g#d#,1931,92.5866,59.5518,3/4
Still,American,b-e-a-d-,1931,95.541,12.8205,6/8
Saint-sa&euml;ns,French,f#c#,1881,105.706,17.5439,2/4
Strauss,Austrian,b-e-a-,1862,92.4777,0,2/4
Strauss,Austrian,b-e-a-,1862,140.974,50.7937,2/4
Strauss,Austrian,b-e-a-,1862,96.7017,19.0476,2/4
Strauss,Austrian,f#c#g#,1862,128.955,31.1365,4/4
Strauss,Austrian,f#c#,1862,117.199,33.5802,2/4
Saint-sa&euml;ns,French,f#c#,1881,118.98,27.0531,3/4
Strauss,Austrian,f#,1862,126.709,21.5084,3/4
Strauss,Austrian,f#,1862,101.586,47.2562,3/4
Strauss,Austrian,f#c#g#d#,1862,121.405,28.5057,2/4
Strauss,Austrian,b-,1883
Strauss,Austrian,b-,1883
Strauss,Austrian,b-,1883
Saint-sa&euml;ns,French,f#c#g#,1881,107.697,33.4608,6/8
Strauss,Austrian,f#c#,1867,85.2906,45.8333,3/4
Strauss,Austrian,f#c#g#,1867,92.2262,30.7692,3/4
Strauss,Austrian,f#c#,1867,83.0962,77.9487,3/4
Strauss,Austrian,b-e-,1867,92.5293,88.1792,3/4
Strauss,Austrian,f#,1867,112.716,44.5378,3/4
Strauss,Austrian,f#,1867,93.2414,14.0351,3/4
Strauss,Austrian,b-,1867,115.471,39.6491,3/4
Strauss,Austrian,b-,1867,105.207,100.349,3/4
Saint-sa&euml;ns,French,f#c#g#,1881,147.753,51.7209,6/8
Strauss,Austrian,f#c#g#,1867,102.716,62.2222,3/4
Strauss,Austrian,f#c#g#,1867,114.369,46.712,3/4
Strauss,Austrian,b-,1874,100.606,78.4314,3/4
Strauss,Austrian,b-e-,1874,138.465,79.2482,3/4
Strauss,Austrian,b-,1874,116.691,36.0119,3/4
Strauss,Austrian,b-,1874,120.101,27.3684,3/4
Strauss,Austrian,b-,1874,126.709,57.971,3/4
Strauss,Austrian,b-e-,1883,153.376,54.9784,3/4
Strauss,Austrian,b-,1883,75.8317,69.7436,3/4
Strauss,Austrian,b-e-a-,1883,134,63.2738,3/4
Strauss,Austrian,b-e-a-,1883,109.735,61.7778,3/4
Strauss,Austrian,b-e-a-d-,1883,135.853,57.1429,3/4
Strauss,Austrian,b-e-a-d-,1883,116.881,65.119,3/4
Strauss,Austrian,b-,1868,124.2,132.167,3/4
Strauss,Austrian,b-,1868,121.346,68.8693,3/4
Strauss,Austrian,b-e-,1868,132.343,35.9637,3/4
Strauss,Austrian,b-e-,1868,100.045,61.7234,3/4
Strauss,Austrian,b-e-a-,1868,116.245,106.667,3/4
Strauss,Austrian,b-e-,1868,132.015,60,3/4
Strauss,Austrian,b-e-,1868,110.226,78.2609,3/4
Strauss,Austrian,b-e-a-,1868,96.5907,36.1111,3/4
Strauss,Austrian,b-e-,1868,90.2114,71.3725,3/4
Strauss,Austrian,b-e-a-d-,1889,69.2842,24.898,3/4
Strauss,Austrian,b-,1889,107.735,50.2222,3/4
Strauss,Austrian,b-,1889,95.0962,39.2593,3/4
Saint-sa&euml;ns,French,b-e-a-,1886,108.846,1.96078,6/8
Strauss,Austrian,f#,1867,127.16,89.8747,3/4
Strauss,Austrian,b-,1867,119.464,94.7763,3/4
Strauss,Austrian,b-,1867,106.8,77.193,3/4
Strauss,Austrian,b-,1867,116.099,60.9524,3/4
Strauss,Austrian,f#,1882,110.677,69.7436,3/4
Saint-sa&euml;ns,French,b-e-a-,1886,82.4979,87.3333,6/8
Strauss,Austrian,f#c#,1882,92.6059,75.5556,3/4
Strauss,Austrian,f#,1883,120.609,87.7414,3/4
Strauss,Austrian,b-,1883,119.464,94.7763,3/4
Strauss,Austrian,b-,1883,129.647,54.8571,3/4
Strauss,Austrian,f#,1864,144.621,97.627,3/4
Saint-sa&euml;ns,French,b-e-a-,1886,125.735,55.0725,6/8
Strauss,Austrian,b-,1864,138.524,40,3/4
Strauss,Austrian,b-e-,1864,82.8722,69.0476,3/4
Strauss,Austrian,b-e-a-,1864,118.1,63,3/4
Strauss,Austrian,f#,1877,71.8317,39.5833,3/4
Strauss,Austrian,f#c#,1877,118.421,40.2435,3/4
Strauss,Austrian,b-,1880,96.8814,108.262,3/4
Strauss,Austrian,b-,1880,99.5971,59.5411,3/4
Strauss,Austrian,b-e-,1880,52.4386,36.3636,3/4
Saint-sa&euml;ns,French,f#c#g#d#,1922,80.6075,14.0351,3/4
Saint-sa&euml;ns,French,b-e-a-d-g-,1886,113.448,16,4/4
Strauss,Austrian,f#,1880,85.4565,85.6743,3/4
Strauss,Austrian,f#,1880,135.547,43.6684,3/4
Strauss,Austrian,b-e-a-,1880,124.343,40,3/4
Strauss,Austrian,b-e-a-,1880,77.6356,66.7932,3/4
Strauss,Austrian,f#,1886,117.174,95.6467,3/4
Strauss,Austrian,b-e-a-,1886,84.2414,24.5614,3/4
Strauss,Austrian,f#,1886,64.9197,66.6667,3/4
Strauss,Austrian,f#c#g#,1871,107.245,43.4783,3/4
Saint-sa&euml;ns,French,b-e-a-,1886,78.1173,35.1323,6/8
Strauss,Austrian,f#c#g#,1871,115.58,68.8254,3/4
Strauss,Austrian,f#c#g#d#,1871,133.493,46.1111,3/4
Strauss,Austrian,b-,1871,164.965,27.1111,3/8
Strauss,Austrian,b-e-a-,1869,122.65,123.877,3/4
Strauss,Austrian,b-e-a-,1869,96.6059,64.1758,3/4
Strauss,Austrian,b-e-a-d-,1869,109.987,74.6366,3/4
Strauss,Austrian,b-,1869,124.92,68.2939,3/4
Strauss,Austrian,b-e-,1869,128.709,58.5507,3/4
Saint-sa&euml;ns,French,b-e-a-d-,1886,100.606,26.25,2/4
Strauss,Austrian,f#,1873,110.349,57.1014,3/4
Strauss,Austrian,b-,1873,116.419,40.582,3/4
Strauss,Austrian,b-,1873,90.8722,49.2063,3/4
Strauss,Austrian,b-e-,1866,111.464,155.924,3/4
Strauss,Austrian,b-,1866,103.664,74.5455,3/4
Strauss,Austrian,b-e-a-,1866,135.937,17,3/4
Strauss,Austrian,b-,1866,100,11.1111,3/4
Strauss,Austrian,b-e-,1866,82.5684,25.2874,3/4
Strauss,Austrian,b-e-,1866,106.606,64.2105,3/4
Strauss,Austrian,f#c#,1848,111.219,82.0625,2/2
Strauss,Austrian,f#c#g#,1848,136.833,47.0563,2/2
Strauss,Austrian,b-e-a-,1865,76.3876,50.8148,3/4
Strauss,Austrian,b-e-a-,1865,95.541,42.2035,3/4
Strauss,Austrian,b-e-a-,1865,132.07,85.5051,3/4
Strauss,Austrian,b-e-,1865,124.955,47,3/4
Strauss,Austrian,b-e-a-,1865,74.977,16.6667,3/4
Strauss,Austrian,b-e-a-d-,1865,99.2067,30.1961,3/4
Strauss,Austrian,f#c#,1868,95.5433,70.8333,3/4
Strauss,Austrian,f#c#,1868,83.0259,59.3137,3/4
Strauss,Austrian,f#c#,1868,130.974,48.8889,3/4
Strauss,Austrian,f#,1868,100.842,75.5556,3/4
Strauss,Austrian,f#c#g#d#,1868,110.951,36.7901,3/4
Strauss,Austrian,f#c#g#,1868,147.24,90.2674,3/4
Strauss,Austrian,b-e-,1858,112.426,83.2498,3/4
Strauss,Austrian,b-e-,1858,122.955,81.6807,3/4
Strauss,Austrian,b-e-a-,1858,74.0419,70.5556,3/4
Strauss,Austrian,b-,1858,126.101,51.8329,3/4
Strauss,Austrian,b-e-a-,1858,73.8511,16.6667,3/4
Strauss,German,b-e-a-d-g-,1915,56.7106,88.952,4/4
Strauss,German,b-e-a-,1915,74.4386,78.9451,4/4
Strauss,German,b-e-a-,1915,102.487,127.049,4/4
Strauss,German,b-e-a-,1915,108.8,75.9256,4/4
Strauss,German,f#c#,1915,52.3904,70.6878,3/4
Strauss,German,f#c#g#d#a#,1915,120.561,42.6501,2/2
Strauss,German,b-e-a-,1915,149.753,30.4056,2/2
Strauss,German,b-,1915,118.49,62.1065,2/2
Strauss,German,f#c#g#,1915,142,75.7899,4/4
Saint-sa&euml;ns,French,f#c#g#,1857,86.2114,42.4242,6/8
Strauss,German,b-e-a-,1887,139.445,61.191,4/4
Strauss,German,f#,1887,140.2,96.9887,4/4
Strauss,German,f#,1887,146.39,71.7066,4/4
Saint-sa&euml;ns,French,f#c#g#d#,1886,72.1803,64.6661,3/4
Strauss,German,f#c#g#,1887,131.936,50.1449,3/8
Strauss,German,f#c#g#,1887,130.07,79.5433,3/8
Strauss,German,f#c#g#,1887,117.555,66.6772,3/8
Strauss,German,f#,1887,134.444,127.023,2/4
Strauss,German,f#,1887,134.903,73.3968,2/4
Strauss,German,f#,1887,70.7106,48.0952,2/4
Strauss,German,f#,1887,81.3526,50.8272,2/4
Strauss,German,f#,1887,45.303,75.485,2/4
Saint-sa&euml;ns,French,b-e-,1922,98.7316,43.3333,2/2
Sammartini,Italian,f#,1742,125.697,74.7826,2/4
Strauss,German,b-,1890,163.367,42.9885,3/4
Strauss,German,b-,1890,96.0419,88.0107,3/4
Strauss,German,b-,1890,85.0769,88.2011,3/4
Strauss,German,b-,1890,113.329,73.4444,3/4
Strauss,German,b-,1890,129.594,67.619,3/4
Strauss,German,f#c#g#d#,1889,122.606,57.0347,2/2
Sammartini,Italian,f#,1742,75.6837,52.9735,4/4
Strauss,German,f#c#g#d#,1889,108.602,109.177,2/2
Strauss,German,f#c#g#d#,1889,92.5293,60.1078,4/4
Strauss,German,f#c#,1898,126.127,48.0083,4/4
Strauss,German,f#c#,1898,162.302,54.1872,4/4
Strauss,German,f#c#,1898,117.627,78.0013,4/4
Strauss,German,f#c#,1898,101.586,51.2381,4/4
Strauss,German,f#,1898,99.6969,25.1852,4/4
Sammartini,Italian,f#,1742,60.3038,17.7551,12/8
Strauss,German,b-,1898,102.382,43.8799,3/4
Strauss,German,b-e-a-,1899,104.487,78.5142,4/4
Strauss,German,b-e-a-,1899,107.342,64.3884,4/4
Strauss,German,b-e-a-,1899,103.284,61.4099,4/4
Strauss,German,b-e-a-,1899,63.0587,66.0173,4/4
Strauss,German,b-e-a-,1899,143.954,22.619,3/4
Strauss,German,b-e-a-,1899,138.709,62.4307,4/4
Strauss,German,b-e-a-,1899,78.4386,81.2479,4/4
Strauss,German,b-e-a-,1899,124.07,65.2214,4/4
Strauss,German,b-e-a-d-g-c-,1899,90.5293,74.0255,4/4
Strauss,German,b-e-a-,1899,125.555,89.5881,3/4
Strauss,German,f#c#g#d#a#,1899,114.382,48.0643,4/4
Strauss,German,f#c#g#,1911,130.465,53.5101,3/4
Strauss,German,b-,1911,129.58,69.691,3/4
Strauss,German,f#c#,1911,115.207,68,3/4
Strauss,German,f#c#,1911,84.9272,30.9524,3/4
Strauss,German,b-e-,1911,120.07,90.0969,3/4
Strauss,German,f#c#g#d#,1905,107.23,85.6536,3/4
Strauss,German,f#c#g#d#a#e#b#,1905,95.3717,94.4755,3/4
Strauss,German,b-,1904,84.1075,22.7451,2/4
Strauss,German,b-,1904,123.555,54.1414,2/4
Strauss,German,f#c#g#d#a#,1904,123.272,42.2827,2/4
Strauss,German,f#c#g#d#a#,1904,150.609,27.0476,2/4
Strauss,German,b-,1904,69.5126,82.9524,2/4
Strauss,German,b-e-,1904,91.7319,45.9649,6/8
Strauss,German,f#,1904,82.5321,85.1968,4/4
Strauss,German,b-,1895,65.0587,32.1429,4/8
Strauss,German,b-,1895,116.461,23.1884,6/8
Strauss,German,b-,1895,43.3508,58.9744,6/8
Strauss,German,b-,1895,58.9288,20.4444,6/8
Strauss,German,b-,1895,97.5864,54.559,2/4
Strauss,German,b-,1895,94.6898,25,6/8
Strauss,German,b-e-a-,1890,99.4565,69.4811,4/4
Strauss,German,b-e-a-,1890,100.487,66.131,4/4
Strauss,German,b-e-a-,1890,152.998,38.1831,4/4
Strauss,German,b-e-a-,1890,49.303,81.8159,4/4
Stravinsky,Russian;,f#c#,1928
Stravinsky,Russian;,b-e-,1928
Stravinsky,Russian;,b-e-,1928
Stravinsky,Russian;,b-e-,1928
Stravinsky,Russian;,f#,1928
Stravinsky,Russian;,f#c#g#d#,1928
Stravinsky,Russian;,f#c#g#d#,1928
Stravinsky,Russian;,f#c#,1928
Stravinsky,Russian;,b-e-a-d-,1928
Stravinsky,Russian;,b-,1928
Stravinsky,Russian;,f#c#,1928
Stravinsky,Russian;,f#c#g#d#,1928
Stravinsky,Russian;,f#,1928
Saint-sa&euml;ns,French,f#,1922,115.457,37.6367,6/4
Stravinsky,Russian;,b-e-a-,1928
Stravinsky,Russian;,f#c#,1928
Stravinsky,Russian;,f#c#,1928
Stravinsky,Russian;,f#,1928
Stravinsky,Russian;,b-e-a-d-,1928
Stravinsky,Russian;,f#,1928
Stravinsky,Russian;,b-e-a-d-,1928
Stravinsky,Russian;,b-e-,1928
Stravinsky,Russian;,b-e-,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,b-e-,1929
Stravinsky,Russian;,b-e-,1929
Stravinsky,Russian;,b-e-a-d-,1929
Stravinsky,Russian;,b-e-a-d-,1929
Stravinsky,Russian;,b-e-a-d-,1929
Stravinsky,Russian;,b-,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,f#,1929
Stravinsky,Russian;,f#c#g#,1917
n.d.,123.19,12.2807,2/4
Stravinsky,Russian;,f#c#g#,1917
n.d.,57.4127,25,2/4
Stravinsky,Russian;,f#c#g#d#a#,1917
n.d.,100.341,14.4928,2/4
Stravinsky,Russian;,f#c#g#d#a#,1917
n.d.,72.0678,32.4918,2/4
n.d.,118.982,27.619,3/8
n.d.,53.6837,42.6667,4/4
Stravinsky,Russian;,b-e-a-d-,1936
Stravinsky,Russian;,f#c#,1931
Stravinsky,Russian;,f#c#,1931
Stravinsky,Russian;,f#c#,1931
Stravinsky,Russian;,b-,1931
Stravinsky,Russian;,f#c#g#,1931
Stravinsky,Russian;,f#c#,1931
Stravinsky,Russian;,f#c#,1931
Stravinsky,Russian;,b-e-a-,1938
Stravinsky,Russian;,f#c#,1938
Stravinsky,Russian;,b-e-a-,1938
Stravinsky,Russian;,b-e-,1938
Stravinsky,Russian;,b-e-a-,1938
Stravinsky,Russian;,b-e-a-,1938
Stravinsky,Russian;,b-e-a-,1938
Stravinsky,Russian;,b-e-a-d-g-c-f-,1912,78.3371,0,12/8
Stravinsky,Russian;,f#c#g#d#a#,1912,96.2414,37.4603,4/4
Stravinsky,Russian;,f#c#g#d#,1912,99.9286,29.4805,2/4
Stravinsky,Russian;,b-e-a-d-g-c-,1912,93.3415,43.4099,4/4
Stravinsky,Russian;,f#c#g#d#a#,1912,72.9881,25.4167,3/2
Stravinsky,Russian;,b-e-a-,1924
Stravinsky,Russian;,b-e-a-,1924
Stravinsky,Russian;,f#c#g#d#a#e#,1934,135.199,12.9032,3/4
Stravinsky,Russian;,f#c#g#d#a#e#,1934,109.096,34.6667,3/4
Stravinsky,Russian;,b-,1911
Stravinsky,Russian;,b-,1911
Stravinsky,Russian;,b-e-,1911
Stravinsky,Russian;,b-e-,1911
Stravinsky,Russian;,b-e-a-,1911
Stravinsky,Russian;,f#,1911
Stravinsky,Russian;,f#c#g#,1911
Stravinsky,Russian;,f#c#,1911
Stravinsky,Russian;,f#,1911
Stravinsky,Russian;,b-,1911
Stravinsky,Russian;,b-e-a-,1911
Stravinsky,Russian;,f#c#g#d#a#,1911
Stravinsky,Russian;,f#c#g#d#a#,1911
Stravinsky,Russian;,b-,1911
Stravinsky,Russian;,f#,1911
Stravinsky,Russian;,f#c#g#,1911
Stravinsky,Russian;,b-e-a-,1911
Stravinsky,Russian;,b-e-a-d-,1911
Stravinsky,Russian;,f#,1924
Stravinsky,Russian;,b-e-a-,1924
Stravinsky,Russian;,f#c#,1924
Stravinsky,Russian;,b-e-a-,1913
Stravinsky,Russian;,b-e-a-,1913
Stravinsky,Russian;,b-e-a-,1913
Stravinsky,Russian;,b-e-a-d-,1913
Stravinsky,Russian;,f#c#,n.d.,118.389,39.5062,4/4
Stravinsky,Russian;,f#c#,n.d.,86.5866,67.7601,3/4
Stravinsky,Russian;,b-e-,n.d.,115.199,65.744,2/4
Supp&eacute;,Austrian,f#,1867,143.003,56.8801,6/8
n.d.,106.475,75.4622,6/8
n.d.,102.041,48.4127,2/4
n.d.,154.956,53.0654,2/4
Supp&eacute;,Austrian,f#,1863,116.382,89.5405,4/4
Supp&eacute;,Austrian,f#,1863,132.969,42.6862,4/4
Supp&eacute;,Austrian,f#,1863,108.415,13.1429,2/4
Supp&eacute;,Austrian,f#,1863,65.0587,84.551,3/4
Supp&eacute;,Austrian,f#,1863,129.915,56.1905,2/4
Supp&eacute;,Austrian,f#,1863,94.851,37.1429,3/4
Supp&eacute;,Austrian,f#c#g#,1866,150.838,65.5137,4/4
Supp&eacute;,Austrian,f#c#g#,1866,131.479,63.4568,6/8
Supp&eacute;,Austrian,b-e-a-d-,1844,111.096,51.2281,6/8
Supp&eacute;,Austrian,b-,1844,131.647,19.7701,2/4
Supp&eacute;,Austrian,b-,1844,122.49,129.412,2/4
Supp&eacute;,Austrian,b-e-a-,1844,81.3526,45,2/4
Supp&eacute;,Austrian,b-,1844,134.64,63.1746,2/4
Supp&eacute;,Austrian,f#c#,1868,144.826,35.4023,4/4
Supp&eacute;,Austrian,f#c#,1868,103.664,56.71,4/4
Supp&eacute;,Austrian,f#,1868,153.804,69.6072,2/4
Supp&eacute;,Austrian,f#c#,1868,108.419,28.9855,2/4
Supp&eacute;,Austrian,f#c#,1846
Supp&eacute;,Austrian,f#c#,1846
Supp&eacute;,Austrian,f#c#,1846
Supp&eacute;,Austrian,b-e-,1846
Supp&eacute;,Austrian,b-e-,1846
Supp&eacute;,Austrian,b-e-,1846
Supp&eacute;,Austrian,b-e-,1846
Supp&eacute;,Austrian,f#,1865,68.1648,45.8333,6/8
Supp&eacute;,Austrian,b-e-,1865,92.6906,22.0513,6/8
Supp&eacute;,Austrian,f#,1865,72.4979,22.9167,6/8
Supp&eacute;,Austrian,f#,1865,88.2114,76.6213,3/4
Szymanowski,Polish,f#c#,1913,81.6837,51.1111,6/8
Szymanowski,Polish,f#c#,1913,72.7106,77.9487,6/8
Saint-sa&euml;ns,French,b-e-,1873,98.319,34.7258,3/4
Saint-sa&euml;ns,French,b-,1873,70.4386,10,2/2
Saint-sa&euml;ns,French,f#c#g#,1873,100.617,15.1515,2/2
Saint-sa&euml;ns,French,b-e-,1868,166.77,70.9669,4/4
Saint-sa&euml;ns,French,b-e-,1868,123.315,49.5238,4/4
Saint-sa&euml;ns,French,b-e-a-,1868,129.16,18.6667,6/8
Saint-sa&euml;ns,French,b-e-a-,1868,106.702,77.037,6/8
Saint-sa&euml;ns,French,b-e-,1868,114.306,60.6061,2/2
Saint-sa&euml;ns,French,b-e-,1868,72.4386,46.7599,2/2
Schreker,Austrian,
Saint-sa&euml;ns,French,b-e-a-,1877,97.8192,44.4444,4/4
Schubert,Austrian,b-e-a-,1870,84.977,14.386,6/8
Schubert,Austrian,f#c#,1825,68.7106,60.2453,3/4
Schubert,Austrian,b-e-,1825,73.743,20.8333,3/4
Schubert,Austrian,b-e-,1825,40.3904,47.3333,3/4
Schubert,Austrian,f#c#g#d#,1823,32.0537,49.1667,2/2
Schubert,Austrian,b-e-a-d-,1823,62.4386,40.8889,3/4
Schubert,Austrian,b-e-a-d-,1823,61.449,76.1111,3/4
Schubert,Austrian,b-e-a-,1827,82.5321,86.862,4/4
Schubert,Austrian,b-e-a-,1827,93.287,7.36932,3/4
Saint-sa&euml;ns,French,b-e-a-d-,1877,91.9468,32.5477,4/4
Schubert,Austrian,f#c#,1827,53.6837,36.3636,3/4
Schubert,Austrian,b-e-a-d-g-c-,1857,52.4902,30,4/2
Schubert,Austrian,b-e-a-d-,1857,74.5293,6,3/4
Schubert,Austrian,b-e-a-d-,1857,50.6034,68.6667,3/4
Schubert,Austrian,b-e-a-d-,1839,82.4386,95.4902,4/4
Schubert,Austrian,b-e-a-d-,1839,41.8485,48,3/4
Schubert,Austrian,b-e-,1839,64.074,41.4815,2/2
Schubert,Austrian,b-e-a-d-,1839,67.743,47.0588,3/4
Schubert,Austrian,b-e-,1825,70.9225,27.451,4/4
Schubert,Austrian,f#,1825,51.5489,27.5556,4/4
Saint-sa&euml;ns,French,b-e-a-d-,1877,85.287,20.7018,4/4
Schubert,Austrian,f#c#,1826,76.0687,17.5758,2/4
Schubert,Austrian,f#c#,1826,54.732,53.9394,2/4
Schubert,Austrian,f#,1826,67.4838,31.1111,2/4
Schubert,Austrian,f#,1826,84.1075,33.6842,4/4
Schubert,Austrian,b-e-a-,1826,82.5321,101.529,4/4
Schubert,Austrian,b-e-a-d-,1826,49.303,51.1688,4/4
Schubert,Austrian,b-e-a-d-,1828,46.3038,95.1701,9/8
Schubert,Austrian,f#c#g#,1828,49.0936,70.3463,9/8
Schubert,Austrian,b-e-a-d-,1828,90.2114,88.8515,2/4
Saint-sa&euml;ns,French,b-e-a-,1877,100.039,6.31579,2/4
Schubert,Austrian,f#c#g#d#,1828,57.6837,4.16667,2/4
Schubert,Austrian,b-e-a-d-g-,1828,64.9288,63.1111,2/4
Schubert,Austrian,b-e-a-d-,1828,41.2451,42.4242,2/4
Schubert,Austrian,b-e-a-d-,1828,68.9288,66.0606,3/4
Schubert,Austrian,b-e-a-d-g-,1828,46.6034,56,3/4
Schubert,Austrian,b-e-a-,1846,63.9557,98.6462,2/2
Schubert,Austrian,f#c#g#d#,1846,61.9557,138.159,3/4
Schubert,Austrian,b-,1853,79.6837,78.0087,4/4
Schubert,Austrian,b-,1853,118.825,94.0614,4/4
Schubert,Austrian,b-e-,1853,55.4869,49.8168,6/8
Saint-sa&euml;ns,French,b-e-a-,1877,108.349,75.3887,6/8
Schubert,Austrian,b-e-,1853,106.382,72.0763,6/8
Schubert,Austrian,b-,1853,52.732,39.4444,3/4
Schubert,Austrian,b-,1853,86.1075,56.5079,3/4
Schubert,Austrian,b-e-,1853,72.4386,67.7765,3/4
Schubert,Austrian,b-,1853,65.0587,42.9304,2/2
Schubert,Austrian,b-,1865,89.2842,39.0731,3/4
Schubert,Austrian,b-,1865,62.7106,32.381,2/4
Schubert,Austrian,f#,1954,67.6837,41.6162,3/4
Schubert,Austrian,b-e-,1890,66.456,63.6364,3/4
Schubert,Austrian,f#c#,1890,49.2451,56.2193,2/2
Schubert,Austrian,f#,1890,66.7106,78.5714,6/8
Schubert,Austrian,f#c#,1890,70.7289,18.2222,3/4
Schubert,Austrian,f#c#,1890,78.3371,33.3333,4/4
Schubert,Austrian,b-e-,1863,90.3876,71.0119,4/4
Schubert,Austrian,b-e-,1863,51.2451,57.7345,3/4
Schubert,Austrian,b-e-,1863,72.5321,51.2346,3/4
Saint-sa&euml;ns,French,f#c#,1881,104.241,40.2597,4/4
Schubert,Austrian,b-e-a-,1863,86.5293,37.6471,3/4
Schubert,Austrian,b-e-a-,1863,72.1075,58.1746,3/4
Schubert,Austrian,b-e-,1863,38.5481,23.2804,3/4
Schubert,Austrian,b-e-,1871,70.4386,41.0582,2/2
Schubert,Austrian,b-e-,1871,74.9288,59.3016,2/4
Schubert,Austrian,b-e-,1871,57.4869,26.6667,3/4
Schubert,Austrian,b-e-,1871,66.4386,37.7778,2/4
Schubert,Austrian,b-e-a-,1840,79.3526,35.1515,2/2
Schubert,Austrian,b-e-a-,1840,55.4869,36.3636,2/2
Schubert,Austrian,b-e-a-,1840,100.452,50.0585,3/4
Saint-sa&euml;ns,French,f#c#g#d#,1881,123.929,20.3172,4/4
Schubert,Austrian,b-e-a-,1840,106.996,49.2857,6/8
Schubert,Austrian,b-e-a-,1840,96.4449,38.2993,2/4
Schubert,Austrian,b-e-a-,1870,43.303,0,6/8
Schubert,Austrian,b-e-a-,1870,86.3876,65.2134,6/8
Schubert,Austrian,f#c#g#,1824,108.996,47.4892,2/4
