Composer,Title,Attribution Level,Genre,nPVI_Entire,Nine_Eight,pitch_correlation,pitch_entropy,parallel_motion,similar_motion,oblique_motion,FILENAME
Bach_Johann Sebastian,chor242.krn,NA,chorale,90.2223,0,0.534875053132668,5.00952,0.268292682926829,23.17,55.16,chor242.krn,2.294,4.128,0.917,1.376,6.422,2.752,0.917,5.963,1.376,1.376,0.917,4.128,2.752,4.128,1.376,0.459,1.376,1.376,4.587,2.752,4.587,0.459,0.917,3.211,5.505,2.752,3.211,2.294,0.459,0.459,4.587,0.917,1.835,5.963,1.376,1.835,0.917,0.917,3.211,3.211
Bach_Johann Sebastian,chor243.krn,NA,chorale,114.286,2,0.618313266396982,5.36779,0.367088607594937,24.37,47.46,chor243.krn,2.242,4.484,0.897,1.345,1.345,0.448,6.278,5.381,1.794,4.933,0.448,2.691,6.278,1.345,3.139,0.897,2.242,0.897,0.448,5.381,1.794,3.587,1.794,4.036,1.345,0.448,4.933,4.484,2.242,0.448,0.448,0.897,1.345,3.587,2.242,4.933,1.794,1.345,3.587,1.794
Bach_Johann Sebastian,chor244.krn,NA,chorale,80.5941,0,0.57033355742067,5.15944,0.276190476190476,20.27,54.58,chor244.krn,4.545,3.497,1.399,1.748,1.748,0.35,5.594,3.147,1.748,5.245,0.35,0.699,0.35,1.049,2.797,6.294,2.797,2.098,1.049,0.35,0.699,0.35,0.35,4.545,0.699,4.895,0.35,3.497,1.049,5.944,8.741,2.797,0.35,0.35,0.35,4.196,0.35,1.049,4.545,0.35,1.049,1.049,2.098,3.497
Bach_Johann Sebastian,chor245.krn,NA,chorale,52.459,0,0.355230902293509,4.49829,0.296875,24.06,50.63,chor245.krn,2.235,5.587,3.352,1.117,2.235,4.469,6.145,0.559,6.145,0.559,1.117,7.263,2.793,5.028,1.117,0.559,5.028,2.235,5.587,3.911,0.559,3.911,6.145,3.352,1.676,2.235,0.559,2.793,6.145,1.676,1.676,2.235
Bach_Johann Sebastian,chor246.krn,NA,chorale,94.4291,0,0.767324856689024,5.42245,0.217821782178218,21.4,55.56,chor246.krn,2.734,4.688,0.781,0.391,0.781,1.953,4.688,6.25,1.563,5.078,0.781,1.563,0.391,1.172,5.078,0.391,5.859,1.172,1.172,6.25,1.563,4.688,0.781,0.391,2.344,0.391,1.172,5.469,1.953,3.516,0.781,0.391,2.344,0.781,5.078,3.906,2.734,3.125,0.391,1.563,3.516,0.391
Bach_Johann Sebastian,chor247.krn,NA,chorale,83.3333,0,0.62885784213551,4.85726,0.397058823529412,25,50,chor247.krn,2.857,4.571,0.571,0.571,1.143,1.143,5.143,5.143,1.143,4.571,1.714,1.143,0.571,6.857,1.143,4.571,0.571,1.143,0.571,6.286,4,2.286,0.571,1.143,4.571,3.429,5.143,1.143,0.571,0.571,0.571,0.571,6.286,1.143,4,4.571,1.143,1.143,5.143,0.571
Bach_Johann Sebastian,chor248.krn,NA,chorale,99.155,0,0.640056773825544,4.97411,0.305555555555556,23.68,49.86,chor248.krn,3.5,6,2,1.5,1,5,4.5,1,5.5,1.5,1,1,1,4,1.5,4.5,1,1,0.5,3.5,1,5,0.5,0.5,3.5,1.5,1,4.5,5,4,0.5,1,0.5,5.5,0.5,4,6,0.5,0.5,4
Bach_Johann Sebastian,chor249.krn,NA,chorale,117.544,0,0.599260564369174,4.99555,0.428571428571429,28.46,43.6,chor249.krn,2.358,3.774,1.415,1.415,5.189,3.302,1.415,7.075,0.943,0.472,0.472,0.472,5.66,1.887,6.604,1.415,0.472,1.415,4.717,5.189,0.943,1.887,0.472,0.472,5.66,2.83,6.132,0.472,0.943,1.415,6.604,0.943,4.245,5.189,0.472,0.472,0.472,4.245,0.472
Bach_Johann Sebastian,chor250.krn,NA,chorale,103.419,0,0.462509426389611,5.02735,0.291139240506329,27.34,41.13,chor250.krn,3.39,3.814,0.847,0.424,2.542,0.424,7.203,5.932,1.271,2.119,2.542,0.847,0.847,0.424,5.508,1.695,4.237,0.424,4.237,1.271,5.932,4.237,1.271,1.695,4.661,1.695,5.085,0.424,1.695,0.424,0.847,4.661,2.542,3.39,4.237,1.271,1.271,4.661
Bach_Johann Sebastian,chor251.krn,NA,chorale,111.111,1,0.690608169035718,5.21441,0.328767123287671,21.23,53.07,chor251.krn,2.475,1.98,1.485,1.485,0.99,6.931,3.96,2.475,2.97,3.465,0.495,0.495,4.95,0.99,4.455,0.495,0.495,0.495,0.99,6.436,2.97,3.465,0.495,0.99,3.465,0.495,0.99,4.455,5.446,3.465,0.99,1.485,1.485,3.96,0.495,2.475,4.95,0.99,0.99,0.495,0.99,3.96,1.98
Bach_Johann Sebastian,chor252.krn,NA,chorale,80.1438,0,0.478505959868517,5.59311,0.234567901234568,19.63,56.71,chor252.krn,4.167,3.947,0.439,0.439,0.658,0.439,4.386,4.605,4.167,3.509,0.219,2.412,0.439,0.439,4.825,2.193,4.386,0.219,1.316,0.658,0.219,0.439,5.921,0.658,4.386,1.096,1.316,0.658,1.316,6.798,3.728,4.825,0.219,1.096,0.219,0.219,6.579,1.974,3.509,3.728,0.219,0.439,0.877,3.509,2.193
Bach_Johann Sebastian,chor253.krn,NA,chorale,123.864,0,0.585029083692632,4.95016,0.451612903225806,22.27,50.68,chor253.krn,3.333,4.583,0.417,0.833,3.75,6.667,6.25,0.833,5.417,0.833,0.417,0.417,7.5,0.833,3.333,0.417,1.667,0.417,6.667,0.833,5,2.5,0.417,0.833,6.25,10.417,2.083,0.417,3.333,0.417,2.5,6.667,0.417,0.833,1.667,0.833
Bach_Johann Sebastian,chor254.krn,NA,chorale,130.489,1,0.563727524954706,4.93015,0.233766233766234,22.97,48.11,chor254.krn,5.164,5.634,0.939,0.939,2.817,0.939,4.695,4.225,1.408,5.634,0.939,0.469,1.878,4.695,0.469,4.225,1.878,0.469,0.469,0.469,3.286,0.469,4.225,0.469,0.469,4.225,0.469,0.469,3.756,7.512,4.695,0.469,1.408,3.756,0.939,4.695,5.164,1.878,3.286
Bach_Johann Sebastian,chor255.krn,NA,chorale,56.8061,0,0.74664285276767,5.11799,0.226190476190476,30.02,49.88,chor255.krn,5,3.333,0.417,2.083,2.5,1.25,4.167,3.75,3.75,4.583,2.5,0.417,1.667,5,5,0.833,1.25,5,0.833,5,0.417,3.75,0.417,2.083,4.583,5.417,5,0.417,0.833,0.833,3.75,2.083,3.333,5,1.667,1.667,0.417
Bach_Johann Sebastian,chor256.krn,NA,chorale,77.265,1,0.421408746236159,4.93135,0.240963855421687,21.27,54.68,chor256.krn,6.335,4.072,0.905,0.452,1.81,6.787,3.62,0.905,5.43,0.905,0.452,1.357,4.977,1.357,4.525,1.81,0.905,0.452,4.977,0.452,4.525,3.62,0.905,1.357,4.525,7.24,3.62,0.452,0.452,0.452,4.977,0.905,3.62,4.977,0.905,4.977
Bach_Johann Sebastian,chor257.krn,NA,chorale,91.3046,0,0.456303705914359,4.94326,0.4375,20.55,52.17,chor257.krn,7.483,5.442,0.68,0.68,0.68,4.762,5.442,2.721,3.401,1.361,0.68,4.762,4.082,6.122,0.68,0.68,2.721,5.442,0.68,0.68,2.041,0.68,2.041,6.803,6.122,0.68,0.68,1.361,1.361,4.762,0.68,2.721,4.082,2.721,2.721,1.361
Bach_Johann Sebastian,chor258.krn,NA,chorale,113.152,1,0.448615483193942,5.11943,0.192307692307692,18.32,59.7,chor258.krn,7.895,4.386,1.316,1.754,5.263,3.947,0.877,4.386,0.877,1.316,3.947,1.316,6.579,0.439,1.316,0.439,6.14,7.456,0.439,2.193,0.439,0.439,6.579,4.386,4.825,0.439,0.439,0.877,0.877,4.825,1.754,2.632,5.263,0.877,2.632,0.439
Bach_Johann Sebastian,chor259.krn,NA,chorale,92.8804,0,0.192659781081899,5.51163,0.303571428571429,19.98,53.27,chor259.krn,3.83,4.894,0.213,0.851,0.426,5.319,4.468,5.532,0.426,0.213,0.213,0.426,5.319,4.255,5.532,0.638,0.851,0.851,0.851,0.426,5.745,1.702,5.106,1.064,1.489,0.426,5.532,3.83,4.255,0.638,0.213,0.426,5.532,1.277,2.34,4.468,0.213,1.489,0.426,0.638,3.191,4.468
Bach_Johann Sebastian,chor260.krn,NA,chorale,102.02,1,0.415850536307686,4.61158,0.313432835820896,24.47,51.66,chor260.krn,6.316,5.263,1.053,1.053,1.579,5.789,5.789,1.053,4.737,1.579,5.263,3.158,3.158,2.632,4.211,5.263,3.158,1.053,5.263,5.263,4.211,1.579,5.789,2.632,3.158,4.211,1.053,3.684,1.053
Bach_Johann Sebastian,chor261.krn,NA,chorale,88.6806,0,0.577677783940872,5.00418,0.402985074626866,26.28,40.79,chor261.krn,0.521,4.688,1.042,1.042,1.563,0.521,6.25,4.167,3.646,4.167,0.521,1.042,0.521,1.563,3.125,1.563,3.646,0.521,0.521,1.563,0.521,1.563,4.688,0.521,5.208,1.042,3.646,1.042,0.521,6.771,3.646,3.646,1.042,0.521,4.688,3.125,5.208,0.521,0.521,3.646,3.646,2.083
Bach_Johann Sebastian,chor262.krn,NA,chorale,49.7175,0,0.70830836462702,4.78194,0.483333333333333,25.96,44.55,chor262.krn,4.839,3.226,0.538,1.613,2.688,6.452,5.914,2.688,2.688,0.538,1.613,1.075,0.538,6.452,1.075,2.151,0.538,1.075,5.376,0.538,5.914,2.151,0.538,0.538,7.527,8.065,4.839,5.376,0.538,2.688,5.376,0.538,1.075,3.226
Bach_Johann Sebastian,chor263.krn,NA,chorale,96.4875,0,0.488929823565978,4.96067,0.365079365079365,26.69,48.16,chor263.krn,3.763,3.226,0.538,2.151,7.527,5.914,1.075,5.376,0.538,0.538,0.538,8.065,2.688,4.301,0.538,1.075,0.538,5.376,1.075,4.839,4.301,1.613,5.914,4.839,3.226,0.538,0.538,4.839,0.538,1.613,2.688,2.151,2.688,2.688,2.151
Bach_Johann Sebastian,chor264.krn,NA,chorale,81.0811,1,0.483174519576571,4.35649,0.306666666666667,19.59,58.02,chor264.krn,4.608,2.765,0.922,0.461,0.922,6.452,5.069,5.991,2.304,1.843,0.461,0.461,5.53,1.843,3.687,0.461,0.461,5.53,1.382,4.608,0.461,3.226,0.461,0.922,6.452,4.608,3.687,0.922,0.461,6.452,1.382,3.687,3.226,0.461,1.382,5.991,0.461
Bach_Johann Sebastian,chor265.krn,NA,chorale,58.7486,0,0.15191700543461,5.20792,0.348314606741573,26.67,52.67,chor265.krn,2.372,3.557,1.186,1.581,0.791,5.929,5.138,0.791,3.953,1.581,0.395,1.186,6.324,3.557,2.767,0.395,0.395,0.395,0.395,4.743,3.162,4.743,0.395,1.581,0.395,0.395,5.534,3.162,3.953,1.186,0.395,4.348,1.186,5.138,4.743,0.395,1.581,1.186,0.395,5.138,3.557
Bach_Johann Sebastian,chor266.krn,NA,chorale,83.8384,0,0.73010336398178,5.08542,0.447761194029851,28.03,41.62,chor266.krn,2.02,4.545,1.01,1.01,1.515,6.061,5.556,1.515,3.535,0.505,1.515,6.566,4.04,1.515,6.061,2.02,6.566,0.505,2.02,0.505,7.071,3.03,6.566,1.01,4.545,5.556,6.566,1.01,0.505,1.515,3.535,0.505
Bach_Johann Sebastian,chor267.krn,NA,chorale,47.4459,0,0.844110902946766,5.00368,0.430379746835443,27.72,45.05,chor267.krn,2.609,3.478,0.87,0.435,1.739,8.261,6.522,0.87,3.478,1.739,0.87,6.957,0.87,3.478,1.304,0.435,0.435,4.783,0.87,4.783,0.87,2.174,0.87,2.174,6.522,5.217,3.913,0.435,0.435,4.783,0.435,3.043,6.087,0.435,0.87,0.435,1.739,4.348,0.435
Bach_Johann Sebastian,chor268.krn,NA,chorale,95.9788,0,0.737687978962083,5.29735,0.2421875,25.5,47.14,chor268.krn,4.098,4.098,0.273,1.093,0.82,0.273,6.011,3.825,2.459,5.464,2.186,0.273,1.093,4.645,2.732,5.738,0.82,0.82,0.82,4.098,0.82,6.284,3.279,1.093,1.093,4.918,4.372,4.372,0.546,0.546,1.093,0.546,0.273,5.464,0.82,2.459,3.005,0.82,0.546,4.645,1.366
Bach_Johann Sebastian,chor269.krn,NA,chorale,78.5,0,0.625675126105265,4.85364,0.333333333333333,24.57,54.3,chor269.krn,5.195,3.03,0.433,0.433,1.299,0.866,7.792,4.329,0.866,4.329,0.433,1.299,1.732,4.329,1.299,5.195,0.433,0.433,0.866,1.299,4.762,0.866,5.195,1.732,3.03,0.866,2.165,5.628,5.628,1.299,1.299,0.866,1.299,3.896,0.866,4.762,1.299,2.165,4.329,2.165
Bach_Johann Sebastian,chor270.krn,NA,chorale,113.248,0,0.869364230639713,5.24718,0.2375,20.98,52.59,chor270.krn,1.932,3.865,1.449,0.966,2.415,0.966,3.865,3.382,1.449,4.831,0.483,1.449,0.966,4.831,5.314,4.348,0.966,0.966,0.966,0.966,4.348,3.382,2.415,2.899,1.932,0.966,1.932,3.865,2.899,4.348,0.483,0.483,0.966,5.797,0.966,2.899,6.28,0.966,3.865,1.932
Bach_Johann Sebastian,chor271.krn,NA,chorale,91.7108,0,0.556825587614884,5.33934,0.352941176470588,28.02,44.19,chor271.krn,4.132,3.306,0.413,1.24,0.413,7.438,4.959,0.826,3.719,0.413,0.413,1.24,0.413,4.132,2.066,5.372,0.826,0.826,0.826,0.826,4.545,2.893,7.438,1.653,0.413,1.653,6.198,2.066,4.959,0.826,1.653,7.438,0.413,1.653,4.959,0.826,1.653,0.413,3.719,0.826
Bach_Johann Sebastian,chor272.krn,NA,chorale,120.879,3,0.403466659715184,4.8359,0.336842105263158,28.18,45.72,chor272.krn,3.957,5.036,1.079,0.719,5.396,5.755,2.158,4.317,0.719,3.957,1.079,5.036,0.719,4.676,0.36,0.719,0.719,3.957,1.439,5.036,0.719,2.158,3.597,1.079,4.676,3.957,3.597,0.719,0.719,0.36,5.755,2.158,2.878,3.597,0.719,0.36,0.36,5.755
Bach_Johann Sebastian,chor273.krn,NA,chorale,115.663,0,0.536655302181893,5.19899,0.30952380952381,29.14,42.66,chor273.krn,2.881,4.115,0.823,0.823,2.058,5.761,5.35,0.823,3.704,0.412,2.469,0.823,1.235,0.412,5.35,2.058,4.938,0.823,0.412,1.646,4.938,0.412,4.938,0.412,3.704,0.823,0.412,5.35,2.058,4.938,0.412,1.646,0.412,0.823,4.527,2.058,4.115,3.292,0.412,1.235,1.235,4.938
Bach_Johann Sebastian,chor274.krn,NA,chorale,84.0214,1,0.723754886443211,2.48496,0.236842105263158,23.86,53.62,chor274.krn,5.366,3.902,0.976,1.463,0.976,1.951,3.902,4.39,2.439,3.902,0.488,1.463,0.976,0.976,4.878,1.951,4.878,0.488,0.976,0.488,5.854,1.463,4.878,0.488,3.415,0.488,0.488,4.878,2.439,4.39,0.976,1.463,0.976,4.878,4.39,3.415,3.415,0.976,3.415,0.488
Bach_Johann Sebastian,chor275.krn,NA,chorale,120,1,0.218996273966314,4.69699,0.242857142857143,20.53,52.49,chor275.krn,3.046,4.569,1.015,0.508,0.508,0.508,5.076,3.553,1.523,4.569,0.508,0.508,1.523,2.03,4.569,2.538,4.061,1.015,0.508,3.553,6.091,3.046,1.015,1.015,5.076,9.137,4.569,0.508,0.508,0.508,5.584,1.523,3.553,4.061,1.523,1.523,4.061,1.015
Bach_Johann Sebastian,chor276.krn,NA,chorale,91.0053,0,0.616782261672267,3.97743,0.3125,21.54,52.92,chor276.krn,2.717,4.891,0.543,1.63,0.543,5.978,4.891,1.087,4.891,2.717,1.087,1.087,5.978,4.348,0.543,1.087,1.63,6.522,4.891,2.717,0.543,7.609,8.152,2.174,1.087,1.087,1.087,1.087,0.543,2.717,2.174,2.174,3.804,1.63,3.804,0.543
Bach_Johann Sebastian,chor277.krn,NA,chorale,101.182,0,0.804699927993369,5.36459,0.274647887323944,21.42,50.76,chor277.krn,3.242,4.239,0.249,1.247,0.998,1.496,6.484,4.988,1.247,3.99,0.249,1.746,0.499,0.998,1.746,6.234,3.242,2.244,0.748,2.244,0.748,4.988,0.499,2.244,0.499,1.995,0.249,1.247,4.239,4.489,3.741,0.499,0.998,1.746,0.499,4.738,1.496,4.239,5.486,0.998,0.998,4.738,0.499
Bach_Johann Sebastian,chor278.krn,NA,chorale,86.8545,0,0.010557895367468,4.87677,0.273972602739726,29.12,43.96,chor278.krn,3.241,4.167,1.389,2.778,1.389,5.556,5.556,1.389,4.63,1.389,0.926,1.389,6.944,0.463,3.241,0.926,1.389,0.463,6.481,0.463,2.778,0.463,2.315,0.926,2.315,5.093,7.407,3.241,0.463,0.463,0.463,5.093,1.389,3.241,6.019,0.463,1.389,2.315
Bach_Johann Sebastian,chor279.krn,NA,chorale,52.4185,0,0.584865151872409,4.92891,0.236363636363636,19.12,49.63,chor279.krn,1.911,3.185,0.637,1.274,1.274,0.637,3.822,4.459,4.459,3.185,3.185,0.637,5.096,2.548,3.185,1.911,0.637,0.637,5.732,1.274,3.822,1.274,1.274,2.548,0.637,6.369,7.006,3.822,0.637,0.637,5.732,3.822,5.096,0.637,3.822,3.185
Bach_Johann Sebastian,chor280.krn,NA,chorale,101.198,2,0.564093403885704,5.24068,0.25,17.11,54.76,chor280.krn,5.867,3.2,0.267,1.333,1.6,0.533,5.867,5.067,4.8,3.2,0.267,1.067,0.267,1.067,4.8,4,2.933,0.267,1.6,0.533,6.4,1.067,4,0.267,2.933,0.533,0.533,5.867,5.333,2.667,0.533,0.267,0.8,0.8,4.533,3.467,2.133,3.733,0.267,1.6,3.2,0.533
Bach_Johann Sebastian,chor281.krn,NA,chorale,53.3334,0,0.295869864553603,4.69316,0.344262295081967,25.32,47.15,chor281.krn,4.233,3.704,0.529,0.529,1.058,6.878,5.291,1.587,3.704,1.058,0.529,5.82,3.704,3.704,1.058,0.529,1.058,0.529,4.762,1.058,4.762,1.058,1.587,0.529,5.82,7.937,1.587,2.116,0.529,1.058,3.175,1.058,5.82,2.646,1.587,2.646,4.762
Bach_Johann Sebastian,chor282.krn,NA,chorale,130.489,1,0.563727524954706,4.32644,0.233766233766234,22.97,48.11,chor282.krn,5.164,5.634,0.939,0.939,2.817,0.939,4.695,4.225,1.408,5.634,0.939,0.469,1.878,4.695,0.469,4.225,1.878,0.469,0.469,0.469,3.286,0.469,4.225,0.469,0.469,4.225,0.469,0.469,3.756,7.512,4.695,0.469,1.408,3.756,0.939,4.695,5.164,1.878,3.286
Bach_Johann Sebastian,chor283.krn,NA,chorale,91.3262,0,0.554963310443673,5.46969,0.166666666666667,17,57.51,chor283.krn,4,3.273,2.182,2.545,1.091,1.455,5.455,4.364,0.727,3.273,2.909,1.455,3.273,6.182,2.545,2.182,1.455,1.091,0.727,0.727,1.818,7.273,2.182,2.182,2.909,0.364,1.455,5.455,2.545,2.909,0.364,1.091,4,0.727,2.182,4.727,1.455,0.364,0.727,2.545,1.818
Bach_Johann Sebastian,chor284.krn,NA,chorale,92.3077,0,0.879221958441585,5.0285,0.278481012658228,19.8,52.81,chor284.krn,5.042,5.042,1.261,1.261,4.622,4.622,2.101,5.462,0.84,0.42,0.42,3.782,2.101,5.042,1.261,0.42,0.84,0.42,4.622,4.202,3.361,1.261,1.261,0.42,2.941,4.622,5.882,1.681,5.462,3.361,4.622,5.462,1.261,0.42,3.782,0.42
Bach_Johann Sebastian,chor285.krn,NA,chorale,71.7949,0,0.762184751979154,4.84711,0.522388059701492,28.82,44.67,chor285.krn,2.513,6.03,0.503,0.503,8.04,4.523,7.035,0.503,0.503,4.02,2.513,5.528,1.508,1.005,1.005,1.005,3.518,2.01,6.533,0.503,3.015,0.503,0.503,5.528,2.513,3.518,5.025,0.503,4.523,6.03,0.503,1.508,1.005,0.503,4.523,1.005
Bach_Johann Sebastian,chor286.krn,NA,chorale,112.741,0,0.274154481098203,4.88809,0.223684210526316,17.93,58.42,chor286.krn,4.433,5.911,0.493,0.985,0.493,1.478,5.419,5.911,0.985,4.433,1.478,0.493,0.493,5.911,4.926,3.448,0.493,1.478,0.493,0.493,4.433,3.941,2.956,0.985,0.985,2.463,0.493,0.493,5.419,3.448,2.463,0.493,0.493,5.419,3.448,3.941,0.493,1.478,0.985,3.448,1.478
Bach_Johann Sebastian,chor287.krn,NA,chorale,87.5817,0,0.63286616200675,4.55225,0.25,27.49,47.41,chor287.krn,4.828,2.759,0.69,0.69,2.759,6.897,4.138,0.69,4.138,0.69,4.828,3.448,2.759,1.379,0.69,2.069,0.69,5.517,2.069,4.828,5.517,6.207,4.138,3.448,0.69,0.69,5.517,0.69,2.069,4.138,0.69,1.379,0.69,1.379,4.138,2.069
Bach_Johann Sebastian,chor288.krn,NA,chorale,123.232,2,0.413267446548621,5.02367,0.25,24.62,54.95,chor288.krn,6.486,2.162,3.243,1.081,0.541,4.865,4.324,2.703,2.703,0.541,0.541,0.541,0.541,2.703,7.568,1.622,0.541,4.865,1.622,7.568,0.541,1.622,2.162,1.081,3.784,4.324,5.946,0.541,0.541,1.081,2.162,0.541,5.946,1.081,2.703,3.243,0.541,5.405
Bach_Johann Sebastian,chor289.krn,NA,chorale,105.81,1,0.193737652169994,5.46279,0.24,22.79,52.82,chor289.krn,5.288,3.846,0.962,1.442,0.962,1.442,3.846,2.404,0.962,4.327,2.404,0.481,1.442,1.923,4.327,1.442,5.288,0.962,0.962,4.808,0.962,6.731,3.365,1.923,1.442,5.288,6.731,3.365,0.481,0.481,0.481,4.808,1.442,2.885,4.327,0.481,1.442,2.404,1.442
Bach_Johann Sebastian,chor290.krn,NA,chorale,99.0741,1,-0.194198134403426,5.14373,0.205479452054795,24.05,46.49,chor290.krn,1.905,5.714,0.476,2.857,0.476,3.81,4.286,1.429,6.19,0.476,2.381,0.952,0.476,0.476,4.762,0.952,5.714,1.905,0.476,0.476,1.429,5.238,4.762,0.476,2.857,1.905,0.476,6.19,5.238,2.857,0.952,0.952,3.333,2.857,4.286,5.238,0.952,3.333,0.476
Bach_Johann Sebastian,chor291.krn,NA,chorale,86.8422,1,0.74084344420385,4.98254,0.194805194805195,22.86,50.5,chor291.krn,4.681,3.83,1.277,1.702,2.128,6.383,6.809,2.553,3.404,2.553,0.426,0.851,6.383,0.426,3.404,0.426,0.426,1.277,4.255,1.277,3.404,0.426,0.426,3.404,0.426,1.702,5.106,8.511,3.404,0.851,0.426,3.404,2.979,1.702,4.681,0.426,1.702,2.128,0.426
Bach_Johann Sebastian,chor292.krn,NA,chorale,75,1,0.84702166029899,4.72197,0.403225806451613,29.82,38.55,chor292.krn,3.922,4.902,0.98,1.471,0.49,5.882,2.941,0.49,4.412,0.49,1.471,0.49,0.98,0.98,3.922,1.471,5.392,0.98,1.471,0.49,0.49,4.412,0.98,5.882,0.98,2.941,0.98,2.941,4.902,4.412,3.922,0.49,0.49,0.49,0.49,4.412,0.98,2.941,5.882,0.49,0.49,1.961,2.451,1.961
Bach_Johann Sebastian,chor293.krn,NA,chorale,117.619,0,0.581423642327031,4.79934,0.175438596491228,23.59,45.42,chor293.krn,5.422,4.217,1.205,1.807,1.807,1.807,4.819,4.217,1.205,4.217,1.807,0.602,1.205,5.422,1.205,3.614,1.807,1.205,0.602,0.602,0.602,6.024,0.602,3.614,0.602,4.819,0.602,6.024,7.229,3.012,0.602,0.602,0.602,4.819,0.602,1.807,4.819,1.205,1.205,1.205,0.602
Bach_Johann Sebastian,chor294.krn,NA,chorale,108.676,0,-0.0212089044928405,5.02687,0.567567567567568,24.05,44.59,chor294.krn,2.439,4.878,0.488,1.463,5.854,5.854,0.976,3.902,0.976,1.463,4.878,0.976,5.854,0.488,0.488,5.366,0.976,6.829,0.976,1.951,0.976,0.488,6.341,4.39,5.854,0.488,0.488,5.366,4.39,4.878,0.976,0.976,0.976,4.39,1.951
Bach_Johann Sebastian,chor295.krn,NA,chorale,100.68,0,0.273975658203206,4.84282,0.38,28.08,43.85,chor295.krn,4.605,5.921,0.658,0.658,1.974,4.605,4.605,1.974,5.263,2.632,0.658,2.632,0.658,5.921,1.316,0.658,1.974,3.947,1.974,5.921,0.658,3.947,0.658,0.658,4.605,2.632,3.947,1.316,0.658,3.947,1.316,4.605,5.263,0.658,1.316,0.658,3.289,1.316
Bach_Johann Sebastian,chor296.krn,NA,chorale,92.7384,1,0.723006470443814,5.42952,0.238938053097345,24.71,46.24,chor296.krn,4.335,3.468,0.867,1.734,0.867,2.312,6.069,5.202,2.312,4.913,0.867,0.289,1.156,4.913,2.89,4.913,0.289,1.445,0.867,0.578,4.335,1.156,4.624,0.578,3.468,0.578,1.156,3.179,4.335,4.046,0.578,1.734,0.867,0.867,5.491,0.867,2.312,4.624,0.578,0.289,0.867,2.89,0.289
Bach_Johann Sebastian,chor297.krn,NA,chorale,94.337,0,0.4911616953497,4.85973,0.276595744680851,21.91,53.19,chor297.krn,5.396,3.957,1.079,0.36,0.719,1.079,5.755,4.676,1.799,4.317,0.36,0.36,0.719,3.957,2.878,4.317,0.36,0.36,1.439,0.36,3.597,1.439,6.475,0.719,3.237,0.719,1.079,5.396,7.194,3.597,0.36,0.719,1.079,4.676,0.719,1.799,4.317,1.079,1.799,3.237,2.518
Bach_Johann Sebastian,chor298.krn,NA,chorale,51.7209,0,0.499181516676579,5.15032,0.203125,30.81,42.15,chor298.krn,8.738,2.913,2.427,0.971,2.427,1.456,6.311,2.913,0.485,3.883,0.485,1.456,1.942,3.883,0.485,2.913,2.427,1.456,0.485,0.485,1.456,3.398,4.369,5.825,1.456,5.34,6.796,2.913,0.485,0.485,1.942,3.883,2.913,4.854,0.485,1.456,3.398
Bach_Johann Sebastian,chor299.krn,NA,chorale,66.6667,0,0.169029904743501,5.22314,0.184782608695652,21.91,53.36,chor299.krn,5.098,5.098,0.392,1.961,1.176,2.353,3.529,5.49,1.176,3.529,1.961,0.392,1.176,2.745,3.529,1.961,5.49,0.784,0.392,0.392,1.961,6.275,1.569,2.745,1.961,1.961,3.529,4.706,5.098,0.392,0.392,1.961,0.784,0.392,3.922,1.176,3.137,3.529,2.353,2.353,1.176
Bach_Johann Sebastian,chor300.krn,NA,chorale,107.061,0,0.557004058831934,4.80626,0.45,25.58,44.19,chor300.krn,4.545,4.545,1.136,1.705,2.273,6.25,6.25,1.136,4.545,1.705,0.568,6.25,1.705,4.545,1.136,0.568,1.136,1.136,4.545,1.136,4.545,0.568,2.841,2.273,4.545,2.841,3.409,1.705,1.136,2.273,0.568,2.841,5.114,0.568,1.136,3.977,2.841
Bach_Johann Sebastian,chor301.krn,NA,chorale,78.0952,0,0.592390205896466,4.98886,0.380281690140845,27.9,47.24,chor301.krn,2.927,5.366,1.463,0.976,6.341,3.902,0.488,5.854,0.488,1.463,0.976,4.39,2.439,5.854,0.488,1.463,1.951,0.488,5.854,0.976,5.366,0.488,1.951,0.488,5.366,3.415,4.39,0.488,0.488,4.39,0.488,3.415,5.366,0.488,1.463,0.976,0.976,3.902,1.951
Bach_Johann Sebastian,chor302.krn,NA,chorale,134.75,1,0.71481332300999,5.60373,0.267326732673267,21.3,57.17,chor302.krn,2.11,3.797,0.422,1.688,0.422,0.844,7.173,5.485,0.422,4.219,2.532,0.422,0.422,5.485,0.844,3.797,1.266,1.688,0.422,2.11,5.485,2.11,4.219,0.422,0.422,2.954,0.844,1.688,5.485,1.688,2.954,0.844,0.422,0.844,5.063,0.422,3.376,5.485,0.422,0.844,0.844,1.266,3.797,2.532
Bach_Johann Sebastian,chor303.krn,NA,chorale,78.8096,0,0.653832073540393,4.54449,0.306122448979592,26.38,44.09,chor303.krn,3.289,4.605,0.658,1.974,0.658,6.579,6.579,1.974,5.921,0.658,0.658,4.605,2.632,6.579,1.316,0.658,1.316,5.263,1.316,2.632,0.658,1.974,0.658,0.658,3.289,6.579,3.289,0.658,1.316,1.316,1.316,3.947,5.263,0.658,3.289,0.658,1.316,3.289
